
'OWNER'||','||'TABLE_NAME'||','||'CONSTRAINT_NAME'||','||'COLUMN_NAME'||','||'POSITION'||','||'R_OWN
OWNER,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME,POSITION,R_OWNER,R_TABLE_NAME,R_COLUMN_NAME,DELETE_RULE

CON.OWNER||','||CON.TABLE_NAME||','||CON.CONSTRAINT_NAME||','||COL.COLUMN_NAME||','||COL.POSITION||','||CON.R_OWNER||','||RCON.TABLE_NAME||','||RCOL.COLUMN_NAME||','||NVL(CON.DELETE_RULE,'NOACTION')
APEX_220200,WWV_FLOW_RT$APPROVAL_PRIVS,WWV_FLOW_RT$APP_PRIVS_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$CLIENTS,WWV_FLOW_RT$CLIENTS_APPID_FK,APEX_APPLICATION_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_RT$CLIENTS,WWV_FLOW_RT$CLIENTS_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$CLIENT_PRIVILEGES,WWV_FLOW_RT$CLIENT_PRIVS_FK,CLIENT_ID,1,APEX_220200,WWV_FLOW_RT$CLIENTS,ID,CASCADE
APEX_220200,WWV_FLOW_RT$CLIENT_PRIVILEGES,WWV_FLOW_RT$CLIENT_PRIVS_FK2,PRIVILEGE_ID,1,APEX_220200,WWV_FLOW_RT$PRIVILEGES,ID,CASCADE
APEX_220200,WWV_FLOW_RT$CLIENT_PRIVILEGES,WWV_FLOW_RT$CLIENT_PRIVS_FK3,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$ERRORS,WWV_FLOW_RT$ERRORS_HANDLER_FK,HANDLER_ID,1,APEX_220200,WWV_FLOW_RT$HANDLERS,ID,CASCADE
APEX_220200,WWV_FLOW_RT$ERRORS,WWV_FLOW_RT$ERRORS_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$HANDLERS,WWV_FLOW_RT$HANDLERS_PRIV_FK,PRIVILEGE_ID,1,APEX_220200,WWV_FLOW_RT$PRIVILEGES,ID,NO ACTION
APEX_220200,WWV_FLOW_RT$HANDLERS,WWV_FLOW_RT$HANDLERS_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$HANDLERS,WWV_FLOW_RT$HANDLERS_TEMPS_FK,TEMPLATE_ID,1,APEX_220200,WWV_FLOW_RT$TEMPLATES,ID,CASCADE
APEX_220200,WWV_FLOW_RT$MODULES,WWV_FLOW_RT$MODULES_PRIV_FK,PRIVILEGE_ID,1,APEX_220200,WWV_FLOW_RT$PRIVILEGES,ID,NO ACTION
APEX_220200,WWV_FLOW_RT$MODULES,WWV_FLOW_RT$MODULES_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$PARAMETERS,WWV_FLOW_RT$PARAMS_HANDLER_FK,HANDLER_ID,1,APEX_220200,WWV_FLOW_RT$HANDLERS,ID,CASCADE
APEX_220200,WWV_FLOW_RT$PARAMETERS,WWV_FLOW_RT$PARAMS_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$PENDING_APPROVALS,WWV_FLOW_RT$PEND_APPRV_FK,APPROVAL_ID,1,APEX_220200,WWV_FLOW_RT$APPROVALS,ID,CASCADE
APEX_220200,WWV_FLOW_RT$PENDING_APPROVALS,WWV_FLOW_RT$PEND_APPRV_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$PRIVILEGES,WWV_FLOW_RT$PRIVS_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$PRIVILEGE_GROUPS,WWV_FLOW_RT$PRIV_GROUPS_FK,PRIVILEGE_ID,1,APEX_220200,WWV_FLOW_RT$PRIVILEGES,ID,CASCADE
APEX_220200,WWV_FLOW_RT$PRIVILEGE_GROUPS,WWV_FLOW_RT$PRIV_GROUPS_FK2,USER_GROUP_ID,1,APEX_220200,WWV_FLOW_FND_USER_GROUPS,ID,CASCADE
APEX_220200,WWV_FLOW_RT$PRIVILEGE_GROUPS,WWV_FLOW_RT$PRIV_GROUPS_FK3,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$TEMPLATES,WWV_FLOW_RT$TEMPS_MOD_FK,MODULE_ID,1,APEX_220200,WWV_FLOW_RT$MODULES,ID,CASCADE
APEX_220200,WWV_FLOW_RT$TEMPLATES,WWV_FLOW_RT$TEMPS_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_RT$USER_SESSIONS,WWV_FLOW_RT$USER_SESS_FK,APPROVAL_ID,1,APEX_220200,WWV_FLOW_RT$APPROVALS,ID,CASCADE
APEX_220200,WWV_FLOW_RT$USER_SESSIONS,WWV_FLOW_RT$USER_SESS_FK1,APEX_SESSION_ID,1,APEX_220200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_220200,WWV_FLOW_RT$USER_SESSIONS,WWV_FLOW_RT$USER_SESS_FK2,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_SC_TRANS,WWV_FLOW_SC_TRANS_FK1,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_SC_TRANS,WWV_FLOW_SC_TRANS_FK2,SESSION_ID,1,APEX_220200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_220200,WWV_FLOW_SEARCH_CONFIGS,WWV_SEARCH_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_SEARCH_CONFIGS,WWV_SEARCH_LISTID_FK,LIST_ID,1,APEX_220200,WWV_FLOW_LISTS,ID,CASCADE
APEX_220200,WWV_FLOW_SEARCH_CONFIGS,WWV_SEARCH_REMOTE_SRV_FK,REMOTE_SERVER_ID,1,APEX_220200,WWV_REMOTE_SERVERS,ID,NO ACTION
APEX_220200,WWV_FLOW_SEARCH_CONFIGS,WWV_SEARCH_WEBSRC_MOD_FK,WEB_SRC_MODULE_ID,1,APEX_220200,WWV_FLOW_WEB_SRC_MODULES,ID,NO ACTION
APEX_220200,WWV_FLOW_SEARCH_CONFIGS,WWV_SEARCH_WSID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_SEARCH_REGION_SOURCES,WWV_SRCHREGIONSRC_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_SEARCH_REGION_SOURCES,WWV_SRCHREGIONSRC_REGION_FK,SEARCH_REGION_ID,1,APEX_220200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_220200,WWV_FLOW_SEARCH_REGION_SOURCES,WWV_SRCHREGIONSRC_SRCHCFG_FK,SEARCH_CONFIG_ID,1,APEX_220200,WWV_FLOW_SEARCH_CONFIGS,ID,NO ACTION
APEX_220200,WWV_FLOW_SEARCH_REGION_SOURCES,WWV_SRCHREGIONSRC_WSID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_SECURITY_SCHEMES,WWV_FLOW_SEC_SCHEMES_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_SESSION_AUTHZ$,WWV_FLOW_SESSION_AUTHZ$_FK1,SESSION_ID,1,APEX_220200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_220200,WWV_FLOW_SESSION_GROUPS$,WWV_FLOW_SESSION_GROUPS$_FK1,SESSION_ID,1,APEX_220200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_220200,WWV_FLOW_SHARED_QRY_SQL_STMTS,WWV_FLOW_SQRY_SQL_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_SHARED_QRY_SQL_STMTS,WWV_FLOW_SQRY_SQL_SQRY_FK,SHARED_QUERY_ID,1,APEX_220200,WWV_FLOW_SHARED_QUERIES,ID,CASCADE
APEX_220200,WWV_FLOW_SHARED_QUERIES,WWV_FLOW_SHDQRY_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_SHARED_WEB_SERVICES,WWV_FLOW_WS_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_SHORTCUTS,WWV_FLOW_SHORTCUTS_TO_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STATIC_FILES,WWV_FLOW_STATIC_FILES_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEPS,WWV_FLOW_STEP_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEPS,WWV_FLOW_STEP_NAV_LIST_FK,NAVIGATION_LIST_ID,1,APEX_220200,WWV_FLOW_LISTS,ID,NO ACTION
APEX_220200,WWV_FLOW_STEPS,WWV_FLOW_STEP_NAV_LIST_TMPL_FK,NAVIGATION_LIST_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_LIST_TEMPLATES,ID,NO ACTION
APEX_220200,WWV_FLOW_STEP_BRANCHES,WWV_FLOW_STEP_BRANCHES_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_BRANCHES,WWV_FLOW_STEP_BRANCHES_FK2,FLOW_ID,1,APEX_220200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_220200,WWV_FLOW_STEP_BRANCHES,WWV_FLOW_STEP_BRANCHES_FK2,FLOW_STEP_ID,2,APEX_220200,WWV_FLOW_STEPS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_BUTTONS,WWV_FLOW_STEP_BUTTONS_FK1,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_BUTTONS,WWV_FLOW_STEP_BUTTONS_FK2,FLOW_ID,1,APEX_220200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_220200,WWV_FLOW_STEP_BUTTONS,WWV_FLOW_STEP_BUTTONS_FK2,FLOW_STEP_ID,2,APEX_220200,WWV_FLOW_STEPS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_BUTTONS,WWV_FLOW_STEP_BUTTONS_PLUG_FK,BUTTON_PLUG_ID,1,APEX_220200,WWV_FLOW_PAGE_PLUGS,ID,SET NULL
APEX_220200,WWV_FLOW_STEP_BUTTONS,WWV_FLOW_STEP_BUTTONS_TEMPL_FK,BUTTON_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_BUTTON_TEMPLATES,ID,NO ACTION
APEX_220200,WWV_FLOW_STEP_COMPUTATIONS,WWV_FLOW_STEP_COMP_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_COMPUTATIONS,WWV_FLOW_STEP_COMP_FK2,FLOW_ID,1,APEX_220200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_220200,WWV_FLOW_STEP_COMPUTATIONS,WWV_FLOW_STEP_COMP_FK2,FLOW_STEP_ID,2,APEX_220200,WWV_FLOW_STEPS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_ITEMS,FLOW_STEP_ITEMS_DEPEND_ON_FK,DEPENDING_ON_ID,1,APEX_220200,WWV_FLOW_STEP_ITEMS,ID,SET NULL
APEX_220200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_FK2,FLOW_ID,1,APEX_220200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_220200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_FK2,FLOW_STEP_ID,2,APEX_220200,WWV_FLOW_STEPS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_GROUP_FK,ITEM_GROUP_ID,1,APEX_220200,WWV_FLOW_STEP_ITEM_GROUPS,ID,SET NULL
APEX_220200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_PLUG_FK,ITEM_PLUG_ID,1,APEX_220200,WWV_FLOW_PAGE_PLUGS,ID,SET NULL
APEX_220200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_SRCPLUG_FK,ITEM_SOURCE_PLUG_ID,1,APEX_220200,WWV_FLOW_PAGE_PLUGS,ID,SET NULL
APEX_220200,WWV_FLOW_STEP_ITEM_GROUPS,WWV_FLOW_ITEMGROUP_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_ITEM_GROUPS,WWV_FLOW_ITEMGROUP_PLUG_FK,PAGE_PLUG_ID,1,APEX_220200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_ITEM_HELP,WWV_FLOW_ITEM_HELPTEXT_FK,FLOW_ITEM_ID,1,APEX_220200,WWV_FLOW_STEP_ITEMS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_ITEM_HELP,WWV_FLOW_PAGE_HELPTEXT_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_PROCESSING,WWV_FLOW_STEP_PROC_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_PROCESSING,WWV_FLOW_STEP_PROC_FK2,FLOW_ID,1,APEX_220200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_220200,WWV_FLOW_STEP_PROCESSING,WWV_FLOW_STEP_PROC_FK2,FLOW_STEP_ID,2,APEX_220200,WWV_FLOW_STEPS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_PROCESSING,WWV_FLOW_STEP_PROC_REG_FK,REGION_ID,1,APEX_220200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_PROCESSING,WWV_PROCESS_REMOTE_SERVER_FK,REMOTE_SERVER_ID,1,APEX_220200,WWV_REMOTE_SERVERS,ID,NO ACTION
APEX_220200,WWV_FLOW_STEP_PROCESSING,WWV_PROCESS_WEBSRC_MODULE_FK,WEB_SRC_MODULE_ID,1,APEX_220200,WWV_FLOW_WEB_SRC_MODULES,ID,NO ACTION
APEX_220200,WWV_FLOW_STEP_PROCESSING,WWV_PROCESS_WEBSRC_OPERS_FK,WEB_SRC_OPERATION_ID,1,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,ID,NO ACTION
APEX_220200,WWV_FLOW_STEP_PROCESSING,WWV_STEP_PROC_MAIL_TEMPL_FK,EMAIL_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_EMAIL_TEMPLATES,ID,NO ACTION
APEX_220200,WWV_FLOW_STEP_VALIDATIONS,WWV_FLOW_STEP_VAL_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_VALIDATIONS,WWV_FLOW_STEP_VAL_FK2,FLOW_ID,1,APEX_220200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_220200,WWV_FLOW_STEP_VALIDATIONS,WWV_FLOW_STEP_VAL_FK2,FLOW_STEP_ID,2,APEX_220200,WWV_FLOW_STEPS,ID,CASCADE
APEX_220200,WWV_FLOW_STEP_VALIDATIONS,WWV_FLOW_STEP_VAL_TO_REG_FK,TABULAR_FORM_REGION_ID,1,APEX_220200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_220200,WWV_FLOW_SW_DETAIL_RESULTS,WWV_FLOW_SW_D_RESULT_FK,RESULT_ID,1,APEX_220200,WWV_FLOW_SW_RESULTS,ID,CASCADE
APEX_220200,WWV_FLOW_SW_DETAIL_RESULTS,WWV_FLOW_SW_D_RESULT_FK2,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_SW_RESULTS,WWV_FLOW_SW_RESULT_FK,FILE_ID,1,FLOWS_FILES,WWV_FLOW_FILE_OBJECTS$,ID,CASCADE
APEX_220200,WWV_FLOW_SW_RESULTS,WWV_FLOW_SW_RESULT_FK2,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_SW_SQL_CMDS,WWV_FLOW_SW_SQL_CMDS_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_SW_STMTS,WWV_FLOW_SW_STMTS_FK,FILE_ID,1,FLOWS_FILES,WWV_FLOW_FILE_OBJECTS$,ID,CASCADE
APEX_220200,WWV_FLOW_SW_STMTS,WWV_FLOW_SW_STMTS_FK2,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_TABS,WWV_FLOW_TABS_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TASKS$,WWV_TASK_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TASKS$,WWV_TASK_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_TASKS$,WWV_TASK_TASKDEF_FK,TASK_DEF_ID,1,APEX_220200,WWV_FLOW_TASK_DEFS,ID,SET NULL
APEX_220200,WWV_FLOW_TASK_DEFS,WWV_TASK_DEF_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEFS,WWV_TASK_DEF_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_ACTIONS,WWV_TASK_DEF_ACT_EMAIL_FK,EMAIL_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_EMAIL_TEMPLATES,ID,NO ACTION
APEX_220200,WWV_FLOW_TASK_DEF_ACTIONS,WWV_TASK_DEF_ACT_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_ACTIONS,WWV_TASK_DEF_ACT_OP_FK,WEB_SRC_OPERATION_ID,1,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,ID,NO ACTION
APEX_220200,WWV_FLOW_TASK_DEF_ACTIONS,WWV_TASK_DEF_ACT_PARENT_FK,TASK_DEF_ID,1,APEX_220200,WWV_FLOW_TASK_DEFS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_ACTIONS,WWV_TASK_DEF_ACT_RS_FK,REMOTE_SERVER_ID,1,APEX_220200,WWV_REMOTE_SERVERS,ID,NO ACTION
APEX_220200,WWV_FLOW_TASK_DEF_ACTIONS,WWV_TASK_DEF_ACT_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_ACTIONS,WWV_TASK_DEF_ACT_WS_MOD_FK,WEB_SRC_MODULE_ID,1,APEX_220200,WWV_FLOW_WEB_SRC_MODULES,ID,NO ACTION
APEX_220200,WWV_FLOW_TASK_DEF_COMP_PARAMS,WWV_TASK_DEF_CPARAM_ACTID_FK,TASK_DEF_ACTION_ID,1,APEX_220200,WWV_FLOW_TASK_DEF_ACTIONS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_COMP_PARAMS,WWV_TASK_DEF_CPARAM_AMID_FK,AUTOMATION_ACTION_ID,1,APEX_220200,WWV_FLOW_AUTOMATION_ACTIONS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_COMP_PARAMS,WWV_TASK_DEF_CPARAM_APID_FK,APP_PROCESS_ID,1,APEX_220200,WWV_FLOW_PROCESSING,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_COMP_PARAMS,WWV_TASK_DEF_CPARAM_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_COMP_PARAMS,WWV_TASK_DEF_CPARAM_PROCID_FK,PAGE_PROCESS_ID,1,APEX_220200,WWV_FLOW_STEP_PROCESSING,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_COMP_PARAMS,WWV_TASK_DEF_CPARAM_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,NO ACTION
APEX_220200,WWV_FLOW_TASK_DEF_COMP_PARAMS,WWV_TASK_DEF_CPARAM_TDID_FK,TASK_DEF_PARAM_ID,1,APEX_220200,WWV_FLOW_TASK_DEF_PARAMS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_PARAMS,WWV_TASK_DEF_PARAM_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_PARAMS,WWV_TASK_DEF_PARAM_SGID_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_PARAMS,WWV_TASK_DEF_PARAM_TDID_FK,TASK_DEF_ID,1,APEX_220200,WWV_FLOW_TASK_DEFS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_PARTICIPANTS,WWV_TASK_DEF_PART_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_PARTICIPANTS,WWV_TASK_DEF_PART_PARENT_FK,TASK_DEF_ID,1,APEX_220200,WWV_FLOW_TASK_DEFS,ID,CASCADE
APEX_220200,WWV_FLOW_TASK_DEF_PARTICIPANTS,WWV_TASK_DEF_PART_SG_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_TEAM_TAGS,WWV_FLOW_TEAM_TAGS_FK,SECURITY_GROUP_ID,1,APEX_220200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATES,WWV_FLOW_TEMPLATES_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_BC_FK,BREADCRUMB_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_MENU_TEMPLATES,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_BUT_FK,BUTTON_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_BUTTON_TEMPLATES,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_LABEL_FK,FIELD_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_FIELD_TEMPLATES,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_LIST_FK,LIST_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_LIST_TEMPLATES,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_OPT_GRP_FK,GROUP_ID,1,APEX_220200,WWV_FLOW_TEMPLATE_OPT_GROUPS,ID,SET NULL
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_PAGE_FK,PAGE_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_TEMPLATES,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_REGION_FK,REGION_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_PAGE_PLUG_TEMPLATES,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPTIONS,WWV_FLOW_TEMP_OPT_REPORT_FK,REPORT_TEMPLATE_ID,1,APEX_220200,WWV_FLOW_ROW_TEMPLATES,ID,CASCADE
APEX_220200,WWV_FLOW_TEMPLATE_OPT_GROUPS,WWV_FLOW_TEMP_OPT_GRP_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_THEMES,WWV_FLOW_THEMES_2F_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_THEME_FILES,WWV_FLOW_THEME_FILE_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_THEME_STYLES,WWV_FLOW_THEME_STYLE_FLOW_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TOPLEVEL_TABS,WWV_FLOW_TOPLEV_TAB_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TRANSLATABLE_TEXT$,WWV_FLOW_TRANS_TEXT_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TREES,WWV_FLOW_TREE_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
APEX_220200,WWV_FLOW_TREE_REGIONS,WWV_FLOW_TREEREGION_FK,FLOW_ID,1,APEX_220200,WWV_FLOWS,ID,CASCADE
